"archive_asset_id","archive_run_id","download_status","evidence_grade","redistribution_scope","local_path","sha256","replacement_source","target_table","reuse_decision","revalidation_required"
"WEB-0020","20260816_research_archive_v1","DOWNLOADED_VERIFIED","D","private_only","05_全球周期与历史危机/外部原件/WEB-0020_5._American_Institute_for_Economic_Research（AIER），《The_Federal_Reserve_B/original.pdf","b35e0ff1c1df376dba1c2b04704ba79c43ce2bd81470ce2584f053c0744b2397","","global_cycle_month|historical_crisis_event|country_event","LOCAL_ONLY_REUSE_AFTER_FIELD_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0021","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","asset_monthly_return|portfolio_scenario","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0022","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0023","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0024","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","global_cycle_month|historical_crisis_event|country_event","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0025","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0026","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0026_XLSX_entry_xl_worksheets_sheet4.xml/original.html","ae686d1ba00f29ac75ac495fc6dabc3909a0e3893063976f37d3705567d6dd9f","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0027","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","global_cycle_month|historical_crisis_event|country_event","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0028","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0029","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0030","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","asset_monthly_return|portfolio_scenario","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0031","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","asset_monthly_return|portfolio_scenario","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0032","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0033","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","asset_monthly_return|portfolio_scenario","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0034","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","global_cycle_month|historical_crisis_event|country_event","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0035","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","global_cycle_month|historical_crisis_event|country_event","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0036","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","country_policy_year|portfolio_scenario|source_registry","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0037","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","asset_monthly_return|portfolio_scenario","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0038","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","asset_monthly_return|portfolio_scenario","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0039","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","04_国别货币与中国出海/外部原件/WEB-0039_boards,/original.html","c0a10f2418a28068c049160137cb845ae4352b1d2122b1b144c0a82eede9414c","","country_exposure|country_monthly_risk|country_policy_year|country_event","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0040","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","private_only","06_黄金美元与储备配置/外部原件/WEB-0040_PDF_link_annotation_/original.html","5af957bae8820ee66003644d533d76c2b688025cc474449a524cd780e645739b","","asset_monthly_return|portfolio_scenario","LOCAL_ONLY_REUSE_AFTER_FIELD_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0041","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","country_exposure|country_monthly_risk|country_policy_year|country_event","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0042","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","04_国别货币与中国出海/外部原件/WEB-0042_PDF_link_annotation_/original.html","e4a758fb95d8a31735250e7cbd98db3d3f00a6564d9912c93c7243e5f7a2fbce","","country_exposure|country_monthly_risk|country_policy_year|country_event","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0043","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","04_国别货币与中国出海/外部原件/WEB-0043_PDF_link_annotation_/original.html","4f08e99a0bec4fb17e9e482776cf8d6674f266a3059deb3f81cb352ee2fd7dae","","country_exposure|country_monthly_risk|country_policy_year|country_event","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0044","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","04_国别货币与中国出海/外部原件/WEB-0044_World_Bank数据许可/original.html","cd24ee59ee1a06d4a0e85e1ee7ce5bb739c5aaf22faf21ae678ece18e173a6f2","","country_exposure|country_monthly_risk|country_policy_year|country_event","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0045","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","07_会计合规与制裁/外部原件/WEB-0045_8._俄罗斯_2015_年_GDP（-2%）：世界银行_WDI：_/original.html","7447019ebfbce3dcaa9b0a94b0b61636be37971f0b3d616c66d5a99a4add65a4","","country_policy_year|portfolio_scenario|source_registry","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0046","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0046_3_World_Bank,_Global_Economic_Monitor,/original.html","e167bce407ba779977327205217dfc02da53b35479efc13290a0f0fc9b279512","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0047","20260816_research_archive_v1","BROKEN_OR_UNREACHABLE","B","shared","","","WEB-0048","country_exposure|country_monthly_risk|country_policy_year|country_event","USE_REPLACEMENT_SOURCE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0048","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0048_PDF_link_annotation_/original.html","b37f54cbf4560ad4530590622fe0248710582df44bea0c35623a686e50699aa9","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0049","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","04_国别货币与中国出海/外部原件/WEB-0049_8_World_Bank,_Indicator_API_Queries,/original.html","5ad17ddf525068fa4f9e8a649a4907ef16037345d9f5ec96223edcaa258134cd","","country_exposure|country_monthly_risk|country_policy_year|country_event","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0050","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0050_PDF_link_annotation_/original.html","d73c8875622059f843ebba11b950f5a3838808aa07dd8b79a66df805a4e9b0a5","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0051","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","country_exposure|country_monthly_risk|country_policy_year|country_event","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0052","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0053","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","global_cycle_month|historical_crisis_event|country_event","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0054","20260816_research_archive_v1","FETCH_FAILED","D","private_only","","","WEB-0384","company_overseas_exposure|case_evidence","USE_REPLACEMENT_SOURCE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0055","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","country_exposure|country_monthly_risk|country_policy_year|country_event","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0056","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","asset_monthly_return|portfolio_scenario","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0057","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","asset_monthly_return|portfolio_scenario","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0058","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","global_cycle_month|historical_crisis_event|country_event","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0059","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","global_cycle_month|historical_crisis_event|country_event","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0060","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","06_黄金美元与储备配置/外部原件/WEB-0060_PDF_link_annotation_/original.html","21a09c1bfdaaf102f8bafaac96ff1f6722f1afaec0dc0d678ede00e291a70783","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0061","20260816_research_archive_v1","METADATA_ONLY_LICENSE","B","metadata_only","","","","asset_monthly_return|portfolio_scenario","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0062","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0063","20260816_research_archive_v1","METADATA_ONLY_LICENSE","C","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0064","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0065","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0066","20260816_research_archive_v1","METADATA_ONLY_LICENSE","C","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0067","20260816_research_archive_v1","METADATA_ONLY_LICENSE","C","metadata_only","","","","global_cycle_month|historical_crisis_event|country_event","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0068","20260816_research_archive_v1","METADATA_ONLY_LICENSE","C","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0069","20260816_research_archive_v1","METADATA_ONLY_LICENSE","C","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0070","20260816_research_archive_v1","METADATA_ONLY_LICENSE","C","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0071","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","global_cycle_month|historical_crisis_event|country_event","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0072","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","global_cycle_month|historical_crisis_event|country_event","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0073","20260816_research_archive_v1","DOWNLOADED_VERIFIED","D","private_only","08_企业案例与公开披露/外部原件/WEB-0073_3._美国财政部年报（1940，圣路易斯联储_FRASER_档案）：1911–1932_年白银年均价格表，1929_年_53.3_美分、1932/original.pdf","76c9e427a5389249ecc8a95b51bde570900dc76a90b55bb867737e7c9a868171","","company_overseas_exposure|case_evidence","LOCAL_ONLY_REUSE_AFTER_FIELD_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0074","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","asset_monthly_return|portfolio_scenario","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0075","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","asset_monthly_return|portfolio_scenario","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0076","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","asset_monthly_return|portfolio_scenario","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0077","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","asset_monthly_return|portfolio_scenario","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0078","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0079","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","asset_monthly_return|portfolio_scenario","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0080","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","country_policy_year|portfolio_scenario|source_registry","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0081","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","global_cycle_month|historical_crisis_event|country_event","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0082","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0083","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","asset_monthly_return|portfolio_scenario","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0084","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","global_cycle_month|historical_crisis_event|country_event","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0085","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","country_policy_year|portfolio_scenario|source_registry","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0086","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","global_cycle_month|historical_crisis_event|country_event","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0087","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","asset_monthly_return|portfolio_scenario","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0088","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","global_cycle_month|historical_crisis_event|country_event","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0089","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","asset_monthly_return|portfolio_scenario","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0090","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","asset_monthly_return|portfolio_scenario","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0091","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0092","20260816_research_archive_v1","PAYWALL_OR_AUTH","D","shared","","","","asset_monthly_return|portfolio_scenario","DO_NOT_FETCH_WITHOUT_AUTHORIZATION","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0093","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0094","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","global_cycle_month|historical_crisis_event|country_event","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0095","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","global_cycle_month|historical_crisis_event|country_event","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0096","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","asset_monthly_return|portfolio_scenario","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0097","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","asset_monthly_return|portfolio_scenario","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0098","20260816_research_archive_v1","DOWNLOADED_VERIFIED","A","shared","06_黄金美元与储备配置/外部原件/WEB-0098_XLSX_entry_xl_worksheets_sheet4.xml/original.html","196a5d2886f47c380e6a1beffb4159d360a044c850df7c474d71faeb74d3c9f7","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0099","20260816_research_archive_v1","DOWNLOADED_VERIFIED","A","shared","05_全球周期与历史危机/外部原件/WEB-0099_3._U.S._Department_of_the_Treasury（美国财政部），《Exchange_Stabilization_Fund_–/original.html","384f4081f78a6d6c8069d12f369cbf2be84813ea522757b7d2c290769e64209f","","global_cycle_month|historical_crisis_event|country_event","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
